Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Adenoid cystic breast carcinoma	2/7	1.602207143126473E-5	1.2306757769451354E-4	0	0	499.425	5514.4227735186505	NFIB;ESR1
Advanced breast cancer	2/7	1.602207143126473E-5	1.2306757769451354E-4	0	0	499.425	5514.4227735186505	ESR1;EGFR
Carcinoma of Endocrine Gland	2/7	1.602207143126473E-5	1.2306757769451354E-4	0	0	499.425	5514.4227735186505	AR;ESR1
Well Differentiated Oligodendroglioma	4/176	1.610408101461308E-5	1.2306757769451354E-4	0	0	32.906976744186046	363.17580330418485	CDH1;CAV1;EGFR;VEGFA
Mammary Tumorigenesis	4/176	1.610408101461308E-5	1.2306757769451354E-4	0	0	32.906976744186046	363.17580330418485	CAV1;ESR1;EGFR;VEGFA
Refractory cancer	4/177	1.6467176369456047E-5	1.2473853123789642E-4	0	0	32.71511147811726	360.32886600412843	AR;PIK3R1;ESR1;EGFR
Intrahepatic Cholangiocarcinoma	4/177	1.6467176369456047E-5	1.2473853123789642E-4	0	0	32.71511147811726	360.32886600412843	CDKN1A;CDH1;EGFR;VEGFA
Parathyroid Neoplasms	3/56	1.6467610976431543E-5	1.2473853123789642E-4	0	0	75.20377358490566	828.3030165140658	ESR1;EGFR;VEGFA
Malignant neoplasm of colon stage IV	3/57	1.7372707591100336E-5	1.3120965996436305E-4	0	0	73.80740740740741	808.9742160011882	CAV1;EGFR;VEGFA
Gastric Adenocarcinoma	5/383	1.7502763488472256E-5	1.3180652504584208E-4	0	0	19.947089947089946	218.4835036775039	CDKN1A;STAT1;ESR1;EGFR;VEGFA
Gastritis	4/181	1.7980181725676378E-5	1.3500816685297118E-4	0	0	31.969330104923326	349.30458685254604	JUN;CDH1;CAV1;EGFR
Nerve Sheath Tumors	3/58	1.831001175616155E-5	1.3708626193091388E-4	0	0	72.46181818181819	790.4180457368639	AR;EGFR;VEGFA
Cardiomyopathy, Familial Idiopathic	5/388	1.8630735111210513E-5	1.3876153161780248E-4	0	0	19.68166298453505	214.34704604247392	AR;CDH1;ESR1;EGFR;VEGFA
Malignant neoplasm of esophagus	6/673	1.864121233889952E-5	1.3876153161780248E-4	0	0	14.479010494752623	157.6783892514741	AR;CDKN1A;CDH1;EZR;EGFR;VEGFA
oligodendroglioma	4/183	1.8773944080888316E-5	1.3934798149693828E-4	0	0	31.608938547486034	344.0013616171892	CDH1;CAV1;EGFR;VEGFA
Fibromatosis, Aggressive	3/59	1.9280061336952568E-5	1.4269455138495268E-4	0	0	71.16428571428571	772.590733056165	AR;ESR1;VEGFA
Carcinoma breast stage IV	5/392	1.9573376620636625E-5	1.444515194602983E-4	0	0	19.47425959053866	211.12707435311887	AR;CDH1;ESR1;EGFR;VEGFA
Secondary malignant neoplasm of lung	6/683	2.0265923088897417E-5	1.4884092025367965E-4	0	0	14.257754800590842	154.07742170283615	AR;CAV1;EZR;ESR1;EGFR;VEGFA
Dry Eye Syndromes	3/60	2.028339292655642E-5	1.4884092025367965E-4	0	0	69.91228070175438	755.4516971108675	AR;ESR1;EGFR
Ataxia Telangiectasia	5/396	2.0552893093869725E-5	1.5039128289366996E-4	0	0	19.271099744245525	207.98351441902784	AR;CDKN1A;PRKDC;CAV1;EGFR
MYELOPROLIFERATIVE SYNDROME, TRANSIENT	3/61	2.1320541846544042E-5	1.5448389237888313E-4	0	0	68.70344827586207	738.9632657780077	ESR1;EGFR;VEGFA
Altitude Sickness	2/8	2.1351432280008236E-5	1.5448389237888313E-4	0	0	416.1666666666667	4475.619360309719	EPAS1;VEGFA
Melanoma recurrent	2/8	2.1351432280008236E-5	1.5448389237888313E-4	0	0	416.1666666666667	4475.619360309719	EGFR;VEGFA
Chronic cholecystitis	2/8	2.1351432280008236E-5	1.5448389237888313E-4	0	0	416.1666666666667	4475.619360309719	CDH1;VEGFA
Low grade glioma	3/62	2.2392042155773425E-5	1.6021785287635113E-4	0	0	67.53559322033898	723.0904219777843	CDH1;EGFR;VEGFA
Cancer of Nasopharynx	3/62	2.2392042155773425E-5	1.6021785287635113E-4	0	0	67.53559322033898	723.0904219777843	CDH1;EGFR;VEGFA
Osteomyelitis	3/62	2.2392042155773425E-5	1.6021785287635113E-4	0	0	67.53559322033898	723.0904219777843	STAT1;HBB;PIK3R1
Phyllodes Tumor	3/62	2.2392042155773425E-5	1.6021785287635113E-4	0	0	67.53559322033898	723.0904219777843	AR;ESR1;EGFR
Burkitt Lymphoma	5/407	2.3445069077027884E-5	1.6674845051482243E-4	0	0	18.733256792958286	199.71244740801038	CDKN1A;PIM1;PIK3R1;EGFR;VEGFA
Bulbo-Spinal Atrophy, X-Linked	3/63	2.3498426630815085E-5	1.6674845051482243E-4	0	0	66.40666666666667	707.8005760187399	AR;STAT1;VEGFA
gliosarcoma	3/63	2.3498426630815085E-5	1.6674845051482243E-4	0	0	66.40666666666667	707.8005760187399	ESR1;EGFR;VEGFA
Hepatic methionine adenosyltransferase deficiency	3/65	2.5817972916144123E-5	1.8220716951475484E-4	0	0	64.25806451612904	678.8504467854607	AR;CAV1;EGFR
Mammary Ductal Carcinoma	3/65	2.5817972916144123E-5	1.8220716951475484E-4	0	0	64.25806451612904	678.8504467854607	CDH1;CAV1;ESR1
Prostatic Cancer, Castration-Resistant	2/9	2.7437270887714988E-5	1.9154181271072382E-4	0	0	356.69642857142856	3746.5995382949022	AR;EGFR
Vulvar Vestibulitis	2/9	2.7437270887714988E-5	1.9154181271072382E-4	0	0	356.69642857142856	3746.5995382949022	AR;ESR1
Lung cancer stage I	2/9	2.7437270887714988E-5	1.9154181271072382E-4	0	0	356.69642857142856	3746.5995382949022	EGFR;VEGFA
Bronchial carcinoid	2/9	2.7437270887714988E-5	1.9154181271072382E-4	0	0	356.69642857142856	3746.5995382949022	EGFR;VEGFA
Malignant neoplasm of gallbladder	4/203	2.8201637279818705E-5	1.95337080202357E-4	0	0	28.403445800430724	297.5582054837722	CDH1;ESR1;EGFR;VEGFA
Arteriopathic disease	3/67	2.8283417729648286E-5	1.95337080202357E-4	0	0	62.24375	651.8934130016395	CAV1;ESR1;VEGFA
neurofibroma	3/67	2.8283417729648286E-5	1.95337080202357E-4	0	0	62.24375	651.8934130016395	AR;EGFR;VEGFA
Oxyphilic Adenoma	3/67	2.8283417729648286E-5	1.95337080202357E-4	0	0	62.24375	651.8934130016395	CDH1;CAV1;ESR1
Multiple Sclerosis	7/1106	2.880416532033993E-5	1.9840309072650144E-4	0	0	10.933989577301679	114.31475772746745	NR4A1;AR;STAT1;CAV1;ESR1;EGFR;VEGFA
Squamous cell carcinoma of skin	4/205	2.9305158913732523E-5	2.0131708902705082E-4	0	0	28.117981520966595	293.4883768531646	CDKN1A;STAT1;EGFR;VEGFA
Precocious Puberty	3/68	2.9572170641587585E-5	2.0261251131888788E-4	0	0	61.283076923076926	639.101403760399	AR;CAV1;ESR1
Mucoepidermoid Carcinoma	3/69	3.089897793342267E-5	2.1114301587838824E-4	0	0	60.35151515151515	626.7376572061125	CDH1;EGFR;VEGFA
Adenoid Cystic Carcinoma	4/208	3.1019517985521164E-5	2.1140742732612445E-4	0	0	27.70028011204482	287.55366992831864	PRKDC;CDH1;NFIB;EGFR
Germ cell tumor	4/210	3.220262534093411E-5	2.1774707134982412E-4	0	0	27.428571428571427	283.70640209582655	AR;ESR1;EGFR;VEGFA
Glomerulonephritis	4/210	3.220262534093411E-5	2.1774707134982412E-4	0	0	27.428571428571427	283.70640209582655	JUN;STAT1;ESR1;VEGFA
Neurofibromatosis 1	4/210	3.220262534093411E-5	2.1774707134982412E-4	0	0	27.428571428571427	283.70640209582655	AR;EPAS1;ESR1;EGFR
Neurofibromatoses	3/71	3.3668850292685725E-5	2.2706694596868728E-4	0	0	58.57058823529412	603.2148259168996	AR;EGFR;VEGFA
Carcinoid Tumor	4/213	3.4039000481828584E-5	2.289654641785501E-4	0	0	27.03075871496924	278.0925434498259	JUN;CDKN1A;EGFR;VEGFA
Bile Duct Neoplasms	2/10	3.427837406961788E-5	2.2938093321715796E-4	0	0	312.09375	3208.634562990342	CDKN1A;EGFR
Denys-Drash Syndrome	2/10	3.427837406961788E-5	2.2938093321715796E-4	0	0	312.09375	3208.634562990342	EGFR;VEGFA
Aortic Valve Insufficiency	4/214	3.46678671486819E-5	2.3138785748073735E-4	0	0	26.900680272108843	276.2618440644177	JUN;CAV1;ESR1;VEGFA
Rectal Neoplasms	3/72	3.511295954409851E-5	2.3375457345981043E-4	0	0	57.71884057971015	592.0187007331773	CDH1;EGFR;VEGFA
Restenosis	4/215	3.530522385785943E-5	2.3443031677339567E-4	0	0	26.77183480027082	274.4509188538649	NR4A1;JUN;ESR1;VEGFA
Adenocarcinoma of prostate	4/216	3.595114248530108E-5	2.381071821526479E-4	0	0	26.644204851752022	272.6594655788251	AR;ESR1;EGFR;VEGFA
Infertility	3/73	3.6597211534267284E-5	2.4059162989269368E-4	0	0	56.89142857142857	581.1765793492738	AR;ESR1;VEGFA
Dysplastic Nevus	3/73	3.6597211534267284E-5	2.4059162989269368E-4	0	0	56.89142857142857	581.1765793492738	CDKN1A;STAT1;EGFR
Severe Combined Immunodeficiency	4/217	3.660569514046791E-5	2.4059162989269368E-4	0	0	26.517773306505703	270.8871879828486	STAT1;PRKDC;PIK3R1;VEGFA
Hamartoma	3/74	3.812212524462508E-5	2.4992246067732633E-4	0	0	56.08732394366197	570.6725771438854	CDKN1A;EGFR;VEGFA
Cerebrovascular accident	6/768	3.9266797553008804E-5	2.567750331124601E-4	0	0	12.611548556430446	127.94581527175919	STAT1;CAV1;HBB;PIK3R1;ESR1;VEGFA
Eczema	5/454	3.95625297744737E-5	2.5805559193804435E-4	0	0	16.73205413739935	169.6233422854922	JUN;STAT1;CDH1;EGFR;VEGFA
Breast Fibrocystic Disease	3/75	3.968821839085072E-5	2.582233453490363E-4	0	0	55.30555555555556	560.4917293042834	AR;ESR1;EGFR
Cholangiocarcinoma	5/455	3.998018124351218E-5	2.594693672160602E-4	0	0	16.694017094017095	169.06242616875207	STAT1;CDH1;ESR1;EGFR;VEGFA
Acromegaly	3/76	4.12960074597834E-5	2.6733731145017677E-4	0	0	54.54520547945206	550.6199257975323	CDKN1A;CAV1;VEGFA
Sinonasal undifferentiated carcinoma	2/11	4.187352980469567E-5	2.675763936346067E-4	0	0	277.40277777777777	2796.4576447395143	EGFR;VEGFA
Hyperoxia	2/11	4.187352980469567E-5	2.675763936346067E-4	0	0	277.40277777777777	2796.4576447395143	CDKN1A;JUN
Bilateral pheochromocytoma and islet cell adenoma of the pancreas	2/11	4.187352980469567E-5	2.675763936346067E-4	0	0	277.40277777777777	2796.4576447395143	EPAS1;VEGFA
Nasopharyngeal Angiofibroma	2/11	4.187352980469567E-5	2.675763936346067E-4	0	0	277.40277777777777	2796.4576447395143	AR;VEGFA
Non-Hereditary Clear Cell Renal Cell Carcinoma	2/11	4.187352980469567E-5	2.675763936346067E-4	0	0	277.40277777777777	2796.4576447395143	EPAS1;VEGFA
Exanthema	4/225	4.216166945771774E-5	2.675763936346067E-4	0	0	25.547511312217196	257.36560485192757	STAT1;PIK3R1;EGFR;VEGFA
Gastrointestinal Carcinoid Tumor	4/225	4.216166945771774E-5	2.675763936346067E-4	0	0	25.547511312217196	257.36560485192757	STAT1;ESR1;EGFR;VEGFA
Pulmonary Emphysema	4/225	4.216166945771774E-5	2.675763936346067E-4	0	0	25.547511312217196	257.36560485192757	JUN;EPAS1;CAV1;VEGFA
Graft-vs-Host Disease	4/226	4.2897210626416407E-5	2.699015519546215E-4	0	0	25.43114543114543	255.75349573882582	STAT1;CAV1;EGFR;VEGFA
High-Grade Prostatic Intraepithelial Neoplasia	3/77	4.2946007686159284E-5	2.699015519546215E-4	0	0	53.8054054054054	541.043851830327	CAV1;PIM1;EGFR
Non-small cell lung cancer stage I	3/77	4.2946007686159284E-5	2.699015519546215E-4	0	0	53.8054054054054	541.043851830327	ESR1;EGFR;VEGFA
Parathyroid Adenoma	3/77	4.2946007686159284E-5	2.699015519546215E-4	0	0	53.8054054054054	541.043851830327	CDKN1A;CAV1;ESR1
Giant Cell Glioblastoma	3/78	4.463873306577501E-5	2.7850687804081365E-4	0	0	53.08533333333333	531.7509331385238	PIM1;EGFR;VEGFA
Pleural Effusion, Malignant	3/78	4.463873306577501E-5	2.7850687804081365E-4	0	0	53.08533333333333	531.7509331385238	ESR1;EGFR;VEGFA
Androgen-Insensitivity Syndrome	3/78	4.463873306577501E-5	2.7850687804081365E-4	0	0	53.08533333333333	531.7509331385238	AR;ESR1;EGFR
Anemia, Sickle Cell	4/231	4.67169237841486E-5	2.9077063646856826E-4	0	0	24.86469477658905	247.9359185770597	JUN;EPAS1;HBB;VEGFA
Diabetes Mellitus, Non-Insulin-Dependent	8/1672	4.783363665594138E-5	2.9685641682089786E-4	0	0	8.80673076923077	87.60743315931401	AR;CDKN1A;EPAS1;CAV1;PIK3R1;ESR1;EGFR;VEGFA
Extrahepatic Cholangiocarcinoma	3/80	4.8154409077799535E-5	2.9685641682089786E-4	0	0	51.701298701298704	513.9676695829695	CDH1;EGFR;VEGFA
Luminal B Breast Carcinoma	3/80	4.8154409077799535E-5	2.9685641682089786E-4	0	0	51.701298701298704	513.9676695829695	CDH1;ESR1;EGFR
Paroxysmal kinesigenic choreoathetosis	3/80	4.8154409077799535E-5	2.9685641682089786E-4	0	0	51.701298701298704	513.9676695829695	JUN;EGFR;VEGFA
Hamman-Rich syndrome	4/233	4.831248014676005E-5	2.9712175290257434E-4	0	0	24.64504054897068	244.91799270405573	CDKN1A;CAV1;EGFR;VEGFA
Hepatoblastoma	4/235	4.994761282643948E-5	3.044673572345054E-4	0	0	24.429189857761287	241.95978661720616	CDKN1A;ESR1;EGFR;VEGFA
Neoplasms, Experimental	3/81	4.997838152049178E-5	3.044673572345054E-4	0	0	51.03589743589744	505.45544613076794	EPAS1;CDH1;VEGFA
Peptic Ulcer	3/81	4.997838152049178E-5	3.044673572345054E-4	0	0	51.03589743589744	505.45544613076794	CDKN1A;EGFR;VEGFA
Primary immune deficiency disorder	3/81	4.997838152049178E-5	3.044673572345054E-4	0	0	51.03589743589744	505.45544613076794	STAT1;PRKDC;PIK3R1
Hyaline Membrane Disease	2/12	5.022152730310081E-5	3.045122183659845E-4	0	0	249.65	2471.3020247349314	EPAS1;VEGFA
Acute mountain sickness	2/12	5.022152730310081E-5	3.045122183659845E-4	0	0	249.65	2471.3020247349314	EPAS1;VEGFA
Malignant neoplasm of tongue	3/82	5.1847122736150155E-5	3.1363259491212146E-4	0	0	50.3873417721519	497.1825388851601	CAV1;EZR;VEGFA
Medullary carcinoma of thyroid	4/239	5.333904831390684E-5	3.21903649053321E-4	0	0	24.00851063829787	236.21593997460735	JUN;ESR1;EGFR;VEGFA
Pain	5/485	5.419289404121631E-5	3.2629427810830237E-4	0	0	15.626602564102564	153.4995038674967	AR;HBB;ESR1;EGFR;VEGFA
Chondrosarcoma	4/241	5.509658011475255E-5	3.30963875433502E-4	0	0	23.803496081977094	233.42714933102332	CDKN1A;EPAS1;EGFR;VEGFA
Psoriasis	6/818	5.590303798150299E-5	3.3502911161536477E-4	0	0	11.804187192118226	115.58532415654186	JUN;CDKN1A;EPAS1;CAV1;EGFR;VEGFA
Breast Neoplasms, Male	2/13	5.932115701720912E-5	3.522449392539107E-4	0	0	226.9431818181818	2208.734624235031	AR;ESR1
Human Papillomavirus Positive Oropharyngeal Squamous Cell Carcinoma	2/13	5.932115701720912E-5	3.522449392539107E-4	0	0	226.9431818181818	2208.734624235031	STAT1;EGFR
cancer angiogenesis	2/13	5.932115701720912E-5	3.522449392539107E-4	0	0	226.9431818181818	2208.734624235031	AR;VEGFA
Cerebral metastasis	2/13	5.932115701720912E-5	3.522449392539107E-4	0	0	226.9431818181818	2208.734624235031	EGFR;VEGFA
Gastroesophageal reflux disease	4/246	5.9675672710683443E-5	3.5353729956810856E-4	0	0	23.305785123966942	226.68572593692946	CAV1;EZR;EGFR;VEGFA
Congenital chromosomal disease	5/497	6.0865639412592976E-5	3.597618915394226E-4	0	0	15.236085053158224	147.89426658791905	AR;EPAS1;CDH1;EGFR;VEGFA
Amyloidosis	6/833	6.187097583823635E-5	3.6326426324884094E-4	0	0	11.581015719467956	112.22536236403806	PRKDC;NFIB;CAV1;ESR1;EGFR;VEGFA
Malignant Childhood Neoplasm	3/87	6.188009130061557E-5	3.6326426324884094E-4	0	0	47.37619047619047	459.0900697773556	EZR;ESR1;VEGFA
Chronic active hepatitis	3/87	6.188009130061557E-5	3.6326426324884094E-4	0	0	47.37619047619047	459.0900697773556	AR;STAT1;ESR1
Iron Overload	3/88	6.402806649405614E-5	3.7417306731707465E-4	0	0	46.8164705882353	452.06868980007044	EPAS1;HBB;VEGFA
Chordoma	3/88	6.402806649405614E-5	3.7417306731707465E-4	0	0	46.8164705882353	452.06868980007044	AR;ESR1;EGFR
Malignant neoplasm of thyroid	5/505	6.565663109451432E-5	3.8282410410187467E-4	0	0	14.986153846153845	144.3327260291802	JUN;CDKN1A;CAV1;EGFR;VEGFA
Bronchioloalveolar Adenocarcinoma	3/89	6.622433947422104E-5	3.8526456950881296E-4	0	0	46.269767441860466	445.22910194588906	CAV1;EGFR;VEGFA
Myxoma of heart	2/14	6.917121064943945E-5	4.0150390361236424E-4	0	0	208.02083333333334	1992.6161300549122	EGFR;VEGFA
Embryonal Rhabdomyosarcoma	3/91	7.076377456637316E-5	4.098269724326051E-4	0	0	45.21363636363636	432.06889459705354	PRKDC;ESR1;EGFR
Adenoma of large intestine	4/258	7.179612720519493E-5	4.1487560754142845E-4	0	0	22.191226096737907	211.7415787111765	CDH1;ESR1;EGFR;VEGFA
Adrenal Cortical Adenoma	3/92	7.310793154352946E-5	4.2151291780566206E-4	0	0	44.70337078651686	425.73584607558536	CDKN1A;ESR1;EGFR
Malignant Pleural Mesothelioma	4/260	7.397845489592043E-5	4.255820690337694E-4	0	0	22.015625	209.40682734383697	JUN;STAT1;EGFR;VEGFA
Osteoarthritis, Knee	3/93	7.550237601954301E-5	4.324226990210191E-4	0	0	44.20444444444445	419.5596960451344	AR;EPAS1;ESR1
Mucinous Adenocarcinoma	3/93	7.550237601954301E-5	4.324226990210191E-4	0	0	44.20444444444445	419.5596960451344	ESR1;EGFR;VEGFA
Traditional Serrated Adenoma	3/94	7.794760240599194E-5	4.4445619650039113E-4	0	0	43.716483516483514	413.53492700023463	AR;JUN;EGFR
airway disease	3/94	7.794760240599194E-5	4.4445619650039113E-4	0	0	43.716483516483514	413.53492700023463	EZR;EGFR;VEGFA
Brain Ischemia	4/264	7.848800291352012E-5	4.465517875013711E-4	0	0	21.672527472527474	204.86096974998347	JUN;EPAS1;CAV1;VEGFA
Stage 0 Breast Carcinoma	2/15	7.977048122143578E-5	4.5086904375266654E-4	0	0	192.0096153846154	1811.8712842401887	EGFR;VEGFA
Sudden sensorineural hearing loss	2/15	7.977048122143578E-5	4.5086904375266654E-4	0	0	192.0096153846154	1811.8712842401887	CAV1;ESR1
Uterine Corpus Carcinosarcoma	2/15	7.977048122143578E-5	4.5086904375266654E-4	0	0	192.0096153846154	1811.8712842401887	EGFR;VEGFA
Limb ischemia	3/95	8.044410386146925E-5	4.5368366872090626E-4	0	0	43.23913043478261	407.6562722964439	AR;EZR;VEGFA
Idiopathic pulmonary hypertension	3/96	8.299237239090204E-5	4.660202127949999E-4	0	0	42.77204301075269	401.91870215095247	AR;CAV1;VEGFA
IMMUNE SUPPRESSION	3/96	8.299237239090204E-5	4.660202127949999E-4	0	0	42.77204301075269	401.91870215095247	STAT1;EGFR;VEGFA
Neoplasms, Intracranial	3/97	8.559289873755705E-5	4.7854211566906893E-4	0	0	42.314893617021276	396.31741067252864	ESR1;EGFR;VEGFA
Ductal Breast Carcinoma	3/97	8.559289873755705E-5	4.7854211566906893E-4	0	0	42.314893617021276	396.31741067252864	ESR1;EGFR;VEGFA
Congestive heart failure	6/884	8.611246479917883E-5	4.804071200351597E-4	0	0	10.879271070615035	101.82841480338664	NR4A1;CDKN1A;PIM1;ESR1;EGFR;VEGFA
Hypercalcemia	3/98	8.824617249269276E-5	4.912497059237616E-4	0	0	41.86736842105263	390.8478036191733	CDKN1A;ESR1;EGFR
Retinoblastoma	5/539	8.937137695561971E-5	4.964435842502488E-4	0	0	14.00749063670412	130.58777436905973	CDKN1A;CAV1;ESR1;EGFR;VEGFA
Serous cystadenocarcinoma ovary	2/16	9.11177629974979E-5	4.996967766932847E-4	0	0	178.28571428571428	1658.6557887027404	ESR1;VEGFA
Skin Manifestations	2/16	9.11177629974979E-5	4.996967766932847E-4	0	0	178.28571428571428	1658.6557887027404	EGFR;VEGFA
Growth hormone excess	2/16	9.11177629974979E-5	4.996967766932847E-4	0	0	178.28571428571428	1658.6557887027404	CDKN1A;CAV1
BREAST CANCER 3	2/16	9.11177629974979E-5	4.996967766932847E-4	0	0	178.28571428571428	1658.6557887027404	ESR1;VEGFA
Myxoma of the Endocardium	2/16	9.11177629974979E-5	4.996967766932847E-4	0	0	178.28571428571428	1658.6557887027404	EGFR;VEGFA
Choroidal Neovascularization	2/16	9.11177629974979E-5	4.996967766932847E-4	0	0	178.28571428571428	1658.6557887027404	EPAS1;VEGFA
Rectal Carcinoma	4/276	9.322316201581096E-5	5.101598039975418E-4	0	0	20.70378151260504	192.1417413786655	AR;CDKN1A;EGFR;VEGFA
Rhinitis	3/100	9.371291441807692E-5	5.106760716073685E-4	0	0	41.0	380.2862565875762	AR;EGFR;VEGFA
Rash and Dermatitis Adverse Event Associated with Chemoradiation	3/100	9.371291441807692E-5	5.106760716073685E-4	0	0	41.0	380.2862565875762	ESR1;EGFR;VEGFA
Fibrosis, Liver	5/545	9.41659562207402E-5	5.120645577224672E-4	0	0	13.847578347578347	128.3733081806154	CDKN1A;STAT1;HBB;EGFR;VEGFA
Metabolic Syndrome X	5/548	9.663662971716418E-5	5.243958289063762E-4	0	0	13.768947442980592	127.28776024641381	AR;CAV1;PIK3R1;ESR1;VEGFA
Acute lymphocytic leukemia	6/907	9.928714630562438E-5	5.37115346087481E-4	0	0	10.588790233074361	97.60211508207682	JUN;CDKN1A;STAT1;PIM1;ESR1;VEGFA
Adult Acute Myeloblastic Leukemia	3/102	9.939649068130696E-5	5.37115346087481E-4	0	0	40.16767676767677	370.2011251113072	ESR1;EGFR;VEGFA
Inflammatory Bowel Diseases	6/911	1.0173507208509819E-4	5.486047832897883E-4	0	0	10.539779005524862	96.89364769447707	NR4A1;CDKN1A;EZR;ESR1;EGFR;VEGFA
Hypopharyngeal Carcinoma	2/17	1.0321185160705684E-4	5.554087764604747E-4	0	0	166.39166666666668	1527.2636618368022	CAV1;EGFR
Malignant Testicular Germ Cell Tumor	3/106	1.1142962034774952E-4	5.983840111397859E-4	0	0	38.6	351.34173063651644	AR;CDKN1A;ESR1
Dermatitis, Allergic Contact	3/107	1.1457945316762028E-4	6.1402225629038E-4	0	0	38.22692307692308	346.88035326593445	PIM1;EGFR;VEGFA
Venous malformation	2/18	1.1605154390748581E-4	6.155259505401146E-4	0	0	155.984375	1413.4486893926328	STAT1;VEGFA
Malignant neoplasm tonsil	2/18	1.1605154390748581E-4	6.155259505401146E-4	0	0	155.984375	1413.4486893926328	CDH1;EGFR
Nongerminomatous Germ Cell Tumor	2/18	1.1605154390748581E-4	6.155259505401146E-4	0	0	155.984375	1413.4486893926328	ESR1;EGFR
Papillomatosis	2/18	1.1605154390748581E-4	6.155259505401146E-4	0	0	155.984375	1413.4486893926328	CDKN1A;EGFR
Disease due to Papilloma virus	2/18	1.1605154390748581E-4	6.155259505401146E-4	0	0	155.984375	1413.4486893926328	CDKN1A;ESR1
Secondary Neoplasm	3/108	1.1778686314595221E-4	6.209050357265196E-4	0	0	37.860952380952384	342.5141719356897	AR;ESR1;EGFR
Severe myopia	3/108	1.1778686314595221E-4	6.209050357265196E-4	0	0	37.860952380952384	342.5141719356897	JUN;ESR1;VEGFA
Tumor Promotion	3/108	1.1778686314595221E-4	6.209050357265196E-4	0	0	37.860952380952384	342.5141719356897	JUN;STAT1;ESR1
Pituitary Adenoma	4/294	1.1897589910749935E-4	6.258956158750933E-4	0	0	19.400985221674876	175.3187415530873	CDH1;ESR1;EGFR;VEGFA
Mental Depression	5/575	1.2120015027435969E-4	6.363007889403884E-4	0	0	13.098515519568151	118.1232937578376	AR;JUN;ESR1;EGFR;VEGFA
Kidney Failure	4/297	1.2372348156650554E-4	6.482307360776548E-4	0	0	19.199414919551437	172.745995982339	CAV1;HBB;EGFR;VEGFA
Reperfusion Injury	3/110	1.2437631910306414E-4	6.490182469559892E-4	0	0	37.149532710280376	334.0559818489225	JUN;CDKN1A;CAV1
Luminal A Breast Carcinoma	3/110	1.2437631910306414E-4	6.490182469559892E-4	0	0	37.149532710280376	334.0559818489225	AR;ESR1;EGFR
Arteriovenous Malformations, Cerebral	2/19	1.2963563814508892E-4	6.670295883043121E-4	0	0	146.8014705882353	1313.9880817962558	EGFR;VEGFA
Melanoma, Amelanotic	2/19	1.2963563814508892E-4	6.670295883043121E-4	0	0	146.8014705882353	1313.9880817962558	CAV1;VEGFA
Papilloma, Squamous Cell	2/19	1.2963563814508892E-4	6.670295883043121E-4	0	0	146.8014705882353	1313.9880817962558	CDKN1A;EGFR
ABLEPHARON-MACROSTOMIA SYNDROME	2/19	1.2963563814508892E-4	6.670295883043121E-4	0	0	146.8014705882353	1313.9880817962558	EPAS1;VEGFA
Angiolymphoid hyperplasia	2/19	1.2963563814508892E-4	6.670295883043121E-4	0	0	146.8014705882353	1313.9880817962558	AR;VEGFA
Lobular Neoplasia	2/19	1.2963563814508892E-4	6.670295883043121E-4	0	0	146.8014705882353	1313.9880817962558	CDH1;ESR1
Parathyroid hyperplasia	2/19	1.2963563814508892E-4	6.670295883043121E-4	0	0	146.8014705882353	1313.9880817962558	CDKN1A;EGFR
Lipodystrophy	3/113	1.347042039591539E-4	6.917315284820965E-4	0	0	36.13090909090909	322.0141715616055	CAV1;PIK3R1;ESR1
Testicular Germ Cell Tumor	3/114	1.3826704047066986E-4	7.072153772984956E-4	0	0	35.803603603603605	318.1624100587182	AR;CDKN1A;ESR1
leiomyosarcoma	3/114	1.3826704047066986E-4	7.072153772984956E-4	0	0	35.803603603603605	318.1624100587182	CDH1;ESR1;VEGFA
Malignant neoplasm of skin	4/307	1.4054723463566908E-4	7.16273622627584E-4	0	0	18.556341348420556	164.5941342156948	AR;JUN;EGFR;VEGFA
Myocardial Infarction	6/966	1.4059261582353275E-4	7.16273622627584E-4	0	0	9.907291666666667	87.87415106835084	AR;CDKN1A;EPAS1;CAV1;ESR1;VEGFA
Carcinoma, Cribriform	3/115	1.4189076431477682E-4	7.186349886766049E-4	0	0	35.482142857142854	314.38786131738334	ESR1;EGFR;VEGFA
Carcinoma, Granular Cell	3/115	1.4189076431477682E-4	7.186349886766049E-4	0	0	35.482142857142854	314.38786131738334	ESR1;EGFR;VEGFA
Pancreatic intraepithelial neoplasia	3/115	1.4189076431477682E-4	7.186349886766049E-4	0	0	35.482142857142854	314.38786131738334	CDKN1A;EPAS1;EGFR
Adenocarcinoma of lung, stage I	2/20	1.4396293387323563E-4	7.227466605403601E-4	0	0	138.63888888888889	1226.393330101256	EGFR;VEGFA
Carcinoma ex pleomorphic adenoma	2/20	1.4396293387323563E-4	7.227466605403601E-4	0	0	138.63888888888889	1226.393330101256	AR;EGFR
Congenital abnormality of vein	2/20	1.4396293387323563E-4	7.227466605403601E-4	0	0	138.63888888888889	1226.393330101256	STAT1;VEGFA
Endometrial Endometrioid Adenocarcinoma	2/20	1.4396293387323563E-4	7.227466605403601E-4	0	0	138.63888888888889	1226.393330101256	ESR1;VEGFA
