Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Vesicular Stomatitis	2/133	0.0023209742239260786	0.013285125698641667	0	0	33.68617472434266	204.33252935417062	STAT1;APOE
Lewy Body Disease	2/133	0.0023209742239260786	0.013285125698641667	0	0	33.68617472434266	204.33252935417062	INSR;APOE
beta Thalassemia	2/133	0.0023209742239260786	0.013285125698641667	0	0	33.68617472434266	204.33252935417062	APOE;HBA1
Skin Carcinogenesis	2/134	0.0023554338192288255	0.013444498653575767	0	0	33.42929292929293	202.2816663112128	STAT1;EGFR
Malignant neoplasm of large intestine	3/516	0.0024136644726466924	0.013738280695848962	0	0	14.236842105263158	85.79988301603454	STAT1;IRS2;EGFR
Periodontal Diseases	2/137	0.0024602719008962578	0.013964448331344121	0	0	32.681481481481484	196.33345769415402	STAT1;APOE
Measles	2/138	0.002495703599748119	0.014086860318578273	0	0	32.439542483660134	194.4161659778713	STAT1;EGFR
Psoriasis vulgaris	2/138	0.002495703599748119	0.014086860318578273	0	0	32.439542483660134	194.4161659778713	NOS2;APOE
delta-Thalassemia	1/5	0.002747205358336921	0.015312380949148609	0	0	499.625	2946.3741195064317	HBA1
Frontotemporal dementia	2/145	0.0027505014992319104	0.015312380949148609	0	0	30.840714840714842	181.83599179531822	NOS2;APOE
Mammary Carcinoma, Animal	2/145	0.0027505014992319104	0.015312380949148609	0	0	30.840714840714842	181.83599179531822	HBA1;EGFR
Thrombocythemia, Essential	2/145	0.0027505014992319104	0.015312380949148609	0	0	30.840714840714842	181.83599179531822	STAT1;IRS2
Animal Mammary Neoplasms	2/145	0.0027505014992319104	0.015312380949148609	0	0	30.840714840714842	181.83599179531822	HBA1;EGFR
Lung Neoplasms	4/1177	0.0028196845305211295	0.015559239212887545	0	0	9.16624040920716	53.816191518505015	NOS2;BHLHE41;APOE;EGFR
Glaucoma, Primary Open Angle	2/147	0.0028254720814741654	0.015559239212887545	0	0	30.412260536398467	178.49198459045135	NOS2;APOE
Monosomy	2/147	0.0028254720814741654	0.015559239212887545	0	0	30.412260536398467	178.49198459045135	STAT1;EGFR
Depressive Symptoms	2/147	0.0028254720814741654	0.015559239212887545	0	0	30.412260536398467	178.49198459045135	APOE;EGFR
Low-set, posteriorly rotated ears	2/149	0.0029014043048095467	0.015574692498758282	0	0	29.99546485260771	175.25031561215707	INSR;HBA1
Pulmonary Hypertension	2/151	0.002978296357627942	0.015574692498758282	0	0	29.58985831469053	172.10656534950311	NOS2;APOE
Aneurysm	2/152	0.0030171017548155797	0.015574692498758282	0	0	29.391111111111112	170.57009631274764	STAT1;APOE
Osteochondrodysplasias	2/152	0.0030171017548155797	0.015574692498758282	0	0	29.391111111111112	170.57009631274764	STAT1;EGFR
Cervical Squamous Cell Carcinoma	2/153	0.003056146430416555	0.015574692498758282	0	0	29.194996320824135	169.0565600918128	APOE;EGFR
Hypercholesterolemia, Familial	2/154	0.0030954301593536697	0.015574692498758282	0	0	29.001461988304094	167.5654706378346	APOE;EGFR
Invasive Carcinoma	2/154	0.0030954301593536697	0.015574692498758282	0	0	29.001461988304094	167.5654706378346	STAT1;EGFR
Focal glomerulosclerosis	2/155	0.0031349527155465568	0.015574692498758282	0	0	28.81045751633987	166.0963552659853	NOS2;APOE
Biliary cirrhosis	2/155	0.0031349527155465568	0.015574692498758282	0	0	28.81045751633987	166.0963552659853	NOS2;STAT1
Myoclonic Seizures	2/156	0.0031747138731931905	0.015574692498758282	0	0	28.62193362193362	164.64875419279534	NOS2;APOE
Anoxia-Ischemia, Brain	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	NOS2
Anoxia-Ischemia, Cerebral	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	NOS2
RIPPLING MUSCLE DISEASE 1	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	EGFR
Scleritis	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	STAT1
Sea-Blue Histiocyte Syndrome	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	APOE
Fibrocalculous pancreatic diabetes	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	INSR
Serrated polyp	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	EGFR
Shift-Work Sleep Disorder	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	BHLHE40
Giant cell carcinoma of lung	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	EGFR
Sleep-wake cycle disturbance	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	APOE
Speech Sound Disorders	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	APOE
Splenic Neoplasms	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	EGFR
Squamous cell carcinoma of pharynx	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	EGFR
Squamous Lung Dysplasia	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	EGFR
Hemoglobin E disease	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	HBA1
Stunned Myocardium	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	NOS2
Subcortical Vascular Dementia	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	APOE
Tension Headache	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	APOE
Sleep Disorders, Circadian Rhythm	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	BHLHE40
Subarachnoid Hemorrhage, Aneurysmal	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	NOS2
Subarachnoid Hemorrhage, Intracranial	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	NOS2
Subarachnoid Hemorrhage, Spontaneous	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	NOS2
Troyer syndrome	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	EGFR
Idiopathic normal pressure hydrocephalus (INPH)	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	APOE
Immune dysregulation	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	STAT1
Acute and subacute liver necrosis (disorder)	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	NOS2
Insulin resistance - type A	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	INSR
Intestinal-Type Sinonasal Adenocarcinoma	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	EGFR
Intracranial Atherosclerosis	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	APOE
Iodine deficiency syndrome	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	APOE
Anoxic-Ischemic Encephalopathy	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	NOS2
LIPOPROTEIN GLOMERULOPATHY	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	APOE
Localized amyloidosis	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	APOE
Arcus juvenilis	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	APOE
Bonnevie-Ullrich Syndrome	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	NOS2
Mixed dementia	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	APOE
Multiple Chemical Sensitivity	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	NOS2
Mydriasis	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	APOE
Nasal and nasal-type NK/T-cell lymphoma	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	NOS2
Cerebral Hypoxia-Ischemia	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	NOS2
Non-24 Hour Sleep-Wake Disorder	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	BHLHE40
Non-Metastatic Childhood Soft Tissue Sarcoma	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	EGFR
Nonorganic Sleep Wake Cycle Disorders	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	BHLHE40
Perinatal Subarachnoid Hemorrhage	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	NOS2
Pleomorphic carcinoma	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	EGFR
Pleural Neoplasms	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	EGFR
Dementia in Parkinson's disease	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	APOE
Primary Cutaneous B-Cell Non-Hodgkin Lymphoma	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	APOE
Primary Hypothyroidism	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	STAT1
Disseminated Bacillus Calmette-Guerin infection	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	STAT1
Dominant beta-thalassemia	1/6	0.0032958256764104633	0.015574692498758282	0	0	399.68	2284.210591570385	HBA1
Malignant neoplasm of endometrium	3/577	0.003315049093622778	0.015629187374110173	0	0	12.684015679442508	72.41663313595384	INSR;BHLHE41;EGFR
Mammary Neoplasms, Experimental	2/160	0.003336140014377649	0.015692214141702274	0	0	27.89170182841069	159.06472502564156	HBA1;EGFR
Uterine Corpus Cancer	3/579	0.003347668952041562	0.015710076929673102	0	0	12.638671875	72.03399673700932	INSR;BHLHE41;EGFR
Neoplasms	4/1236	0.0033716147530352815	0.01578599349808224	0	0	8.699907235621522	49.523034350741035	NOS2;STAT1;INSR;EGFR
androgen independent prostate cancer	2/163	0.0034597039044708977	0.016161191572149115	0	0	27.36783988957902	155.0818426167617	NOS2;EGFR
Hodgkin Disease	3/592	0.003564579270710114	0.016479657201094244	0	0	12.35144312393888	69.62149369164025	STAT1;TAP1;APOE
VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding)	2/166	0.003585399012736539	0.016479657201094244	0	0	26.863143631436316	151.2632862407391	NOS2;TAP1
Malignant neoplasm of brain	2/166	0.003585399012736539	0.016479657201094244	0	0	26.863143631436316	151.2632862407391	INSR;EGFR
Hereditary hemochromatosis	2/167	0.0036277699397877553	0.016479657201094244	0	0	26.6989898989899	150.02528630649724	APOE;EGFR
Progressive Neoplastic Disease	2/167	0.0036277699397877553	0.016479657201094244	0	0	26.6989898989899	150.02528630649724	APOE;EGFR
Fibrosis	2/169	0.0037132192855120413	0.016479657201094244	0	0	26.37658017298736	147.59954565176596	STAT1;EGFR
Tuberculosis, Pulmonary	2/169	0.0037132192855120413	0.016479657201094244	0	0	26.37658017298736	147.59954565176596	NOS2;EGFR
Progressive cGVHD	2/169	0.0037132192855120413	0.016479657201094244	0	0	26.37658017298736	147.59954565176596	APOE;EGFR
Tuberculosis	3/602	0.0037372414214943707	0.016479657201094244	0	0	12.1389816360601	67.84971533330258	NOS2;STAT1;TAP1
Complete atrioventricular block	2/170	0.0037562972571568037	0.016479657201094244	0	0	26.21825396825397	146.4111613938945	STAT1;TAP1
Colitis	3/608	0.003843287150170128	0.016479657201094244	0	0	12.01487603305785	66.81985897412955	NOS2;STAT1;EGFR
Endotoxic shock	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	NOS2
Rippling muscle disease	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	EGFR
Fat redistribution	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	APOE
Fibrosis of bile duct	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	EGFR
Hemoglobin M Disease	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	HBA1
Hemolytic disorder	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	HBA1
Subacute Bacterial Endocarditis	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	EGFR
Squamous cell carcinoma, metastatic	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	EGFR
In situ cancer	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	EGFR
Absent axillary hair	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	APOE
Adenosarcoma	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	EGFR
Advanced breast cancer	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	EGFR
Alpha-thalassemia/mental retardation syndrome (301040) is an allelic disorder	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	HBA1
Arcus Senilis	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	APOE
Lymphoepithelioid lymphoma (clinical)	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	NOS2
Ataxic cerebral palsy	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	EGFR
Benign neoplasm of esophagus	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	EGFR
Memory performance	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	APOE
Metastatic Endometrial Carcinoma	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	EGFR
Bronchial Diseases	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	NOS2
Carcinoma in situ of esophagus	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	EGFR
NADH cytochrome B5 reductase deficiency	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	APOE
Cerebral Atherosclerosis	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	APOE
Non-small cell lung cancer stage III	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	EGFR
Papillary adenocarcinoma	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	EGFR
Periampullary Adenocarcinoma	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	EGFR
Postoperative confusion	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	APOE
Primary ulcer of intestine	1/7	0.00384417200458596	0.016479657201094244	0	0	333.05	1852.1566750462314	NOS2
Tonic - clonic seizures	2/173	0.0038869416843507875	0.01662792737389642	0	0	25.75438596491228	142.94025790855406	NOS2;APOE
Prostatic Intraepithelial Neoplasias	2/174	0.00393095925369138	0.016780901688027067	0	0	25.603359173126616	141.81372405748354	IRS2;EGFR
Drug Dependence	2/175	0.003975211164777851	0.016934232886433108	0	0	25.45407835581246	140.70193389618012	INSR;EGFR
Mammary Tumorigenesis	2/176	0.00401969719407193	0.0169355609354901	0	0	25.306513409961685	139.60461375564674	IRS2;EGFR
Carcinomatosis	2/176	0.00401969719407193	0.0169355609354901	0	0	25.306513409961685	139.60461375564674	HBA1;EGFR
Intrahepatic Cholangiocarcinoma	2/177	0.00406441711956668	0.0169355609354901	0	0	25.16063492063492	138.52149654290153	NOS2;EGFR
Carcinoma of larynx	2/177	0.00406441711956668	0.0169355609354901	0	0	25.16063492063492	138.52149654290153	INSR;EGFR
Dengue Fever	2/177	0.00406441711956668	0.0169355609354901	0	0	25.16063492063492	138.52149654290153	STAT1;TAP1
Cerebrovascular Disorders	2/178	0.004109370718411461	0.0169355609354901	0	0	25.016414141414142	137.45232156169675	NOS2;APOE
Lymphoma	4/1307	0.004130619448579726	0.0169355609354901	0	0	8.194715491722398	44.98348034609106	NOS2;STAT1;APOE;EGFR
Asthma	4/1313	0.004199739285801892	0.0169355609354901	0	0	8.154534541089163	44.627588899882745	NOS2;STAT1;APOE;EGFR
Gastritis	2/181	0.0042456313335557	0.0169355609354901	0	0	24.593420235878337	134.32593497570505	NOS2;EGFR
insulinoma	2/181	0.0042456313335557	0.0169355609354901	0	0	24.593420235878337	134.32593497570505	STAT1;INSR
Conventional (Clear Cell) Renal Cell Carcinoma	3/631	0.004267028134332532	0.0169355609354901	0	0	11.56110668789809	63.08708261238629	STAT1;BHLHE40;EGFR
Glioma	5/2211	0.004278571421958208	0.0169355609354901	0	0	6.717663946811726	36.63905347370809	NOS2;STAT1;INSR;TAP1;EGFR
Neoplasm Invasiveness	2/183	0.004337636036469348	0.0169355609354901	0	0	24.319214241866174	132.30687989985157	NOS2;EGFR
Delayed bone age	2/183	0.004337636036469348	0.0169355609354901	0	0	24.319214241866174	132.30687989985157	STAT1;INSR
Proteinuria	2/184	0.004383987009758697	0.0169355609354901	0	0	24.184371184371184	131.3162186657197	INSR;APOE
Recurrent mycobacterial infections	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	STAT1
Reflux nephropathy (disorder)	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	NOS2
Amyloidosis, Primary Cutaneous	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	APOE
Aphasia, Progressive	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	APOE
Severe failure to thrive	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	INSR
Sleep-Related Neurogenic Tachypnea	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	BHLHE41
Macular Degeneration, Age-Related, 1	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	APOE
Subwakefullness Syndrome	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	BHLHE41
Histoplasmosis	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	STAT1
HYPERALPHALIPOPROTEINEMIA 1	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	APOE
Thanatophoric dysplasia, type 2	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	STAT1
Vasogenic Brain Edema	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	NOS2
Vasogenic Cerebral Edema	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	NOS2
Wernicke-Korsakoff Syndrome	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	APOE
Xanthelasma of periocular region	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	APOE
Xanthoma of periocular region	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	APOE
Alcohol Withdrawal Seizures	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	APOE
Long Sleeper Syndrome	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	BHLHE41
Melanoma recurrent	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	EGFR
Meningeal Carcinomatosis	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	EGFR
Metastases to adrenals	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	EGFR
Boutonneuse Fever	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	NOS2
Brenner Tumor	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	EGFR
Myocardial Stunning	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	NOS2
Non-obstructive reflux-associated chronic pyelonephritis (disorder)	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	NOS2
Old myocardial infarction	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	APOE
Common ventricle	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	APOE
Pancreatic adenocarcinoma metastatic	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	EGFR
Peritoneal Mesothelioma	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	EGFR
Cytotoxic Brain Edema	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	NOS2
Cytotoxic Cerebral Edema	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	NOS2
Pleural Mesothelioma	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	EGFR
delta beta^0^ Thalassemia	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	HBA1
Prodrome	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	APOE
Effects of heat	1/8	0.004392244396163033	0.0169355609354901	0	0	285.45714285714286	1549.43708775113	NOS2
Childhood Glioblastoma	2/187	0.004524431761429234	0.01741220708186402	0	0	23.78858858858859	128.41706443447274	STAT1;EGFR
Carcinoma, Spindle-Cell	2/188	0.004571709884427514	0.01752776317954096	0	0	23.659498207885303	127.47425305165838	HBA1;EGFR
Familial Alzheimer Disease (FAD)	2/188	0.004571709884427514	0.01752776317954096	0	0	23.659498207885303	127.47425305165838	INSR;APOE
Adult Glioblastoma	2/189	0.004619219241356662	0.017676560260709486	0	0	23.531788472964944	126.54288866714312	STAT1;EGFR
Muscular Dystrophy, Duchenne	2/190	0.004666959611265722	0.017798168828766545	0	0	23.405437352245862	125.62277432326741	NOS2;INSR
Amyotrophic Lateral Sclerosis	3/660	0.004840989628707053	0.017798168828766545	0	0	11.034246575342467	58.81955324572544	NOS2;APOE;EGFR
Recurrent hypoglycemia	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	INSR
Bare Lymphocyte Syndrome, Type I	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	TAP1
eyelids (symptom)	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	APOE
Female Pseudohermaphroditism	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	INSR
Short Sleeper Syndrome	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	BHLHE41
Hypoxia-Ischemia, Brain	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	NOS2
Keratitis, Herpetic	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	APOE
Glycogen storage disease type Ia	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	APOE
Prostatic Cancer, Castration-Resistant	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	EGFR
Thalassemia trait	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	HBA1
Hyperargininemia	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	NOS2
Ileal Pouches	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	NOS2
West Nile Fever	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	STAT1
Adult Soft Tissue Sarcoma	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	EGFR
LOW DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 2	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	APOE
Low Grade Prostatic Intraepithelial Neoplasia	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	EGFR
Argyrophilic grain disease	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	APOE
Lung cancer stage I	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	EGFR
Atresia	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	STAT1
Attention deficit-hyperactivity	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	BHLHE40
Avascular Necrosis of Femur Head	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	STAT1
Mature Teratoma	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	EGFR
Metaplastic breast carcinoma	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	EGFR
Bronchial carcinoid	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	EGFR
Carcinoid tumor of lung	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	EGFR
Cardiovascular Pathology	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	NOS2
Cerebral Thrombosis	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	APOE
Peripheral Nervous System Neoplasms	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	EGFR
Premature tooth eruption	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	INSR
Dilatation of the cerebral artery	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	STAT1
Dysglycemia	1/9	0.0049400429229450454	0.017798168828766545	0	0	249.7625	1326.3340991921912	INSR
Chronic Obstructive Airway Disease	3/669	0.005028280694470798	0.01808401127639763	0	0	10.880067567567568	57.58468515269473	NOS2;STAT1;EGFR
Impaired cognition	3/671	0.0050704972966667166	0.018203622803580864	0	0	10.846369760479043	57.31564938950441	NOS2;INSR;APOE
Renal fibrosis	2/202	0.0052577828611460094	0.018430971080090293	0	0	21.98777777777778	115.39286592575218	STAT1;EGFR
Reticulocyte count (procedure)	2/202	0.0052577828611460094	0.018430971080090293	0	0	21.98777777777778	115.39286592575218	IRS2;APOE
Melanocytic nevus	2/203	0.0053085063609301	0.018430971080090293	0	0	21.877280265339966	114.60292441530726	NOS2;EGFR
Liver Cirrhosis	3/683	0.00532838007030582	0.018430971080090293	0	0	10.648345588235294	55.74097998414238	STAT1;APOE;EGFR
MYELODYSPLASTIC SYNDROME	3/683	0.00532838007030582	0.018430971080090293	0	0	10.648345588235294	55.74097998414238	NOS2;IRS2;HBA1
Anaplastic carcinoma	2/204	0.0053594577958809494	0.018430971080090293	0	0	21.76787678767877	113.82188694681741	HBA1;EGFR
Papilloma	2/204	0.0053594577958809494	0.018430971080090293	0	0	21.76787678767877	113.82188694681741	APOE;EGFR
Squamous cell carcinoma of skin	2/205	0.005410636946465624	0.018430971080090293	0	0	21.659551176792554	113.04961141831744	STAT1;EGFR
Cervical Intraepithelial Neoplasia	2/205	0.005410636946465624	0.018430971080090293	0	0	21.659551176792554	113.04961141831744	TAP1;EGFR
Fasting hyperinsulinemia	1/10	0.005487567669022947	0.018430971080090293	0	0	222.0	1155.5699775561973	INSR
Severe beta thalassemia	1/10	0.005487567669022947	0.018430971080090293	0	0	222.0	1155.5699775561973	HBA1
Severe dementia	1/10	0.005487567669022947	0.018430971080090293	0	0	222.0	1155.5699775561973	APOE
