Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Follicular adenoma	2/136	0.0034087094844819786	0.026960562748177083	0	0	26.937584803256446	153.04377371831652	MUC2;CD68
Cholelithiasis	2/136	0.0034087094844819786	0.026960562748177083	0	0	26.937584803256446	153.04377371831652	MUC2;APOE
Hyperglycemia	3/488	0.0034405691728102974	0.026960562748177083	0	0	12.063092783505155	68.42329010481278	JUN;CCL5;APOE
Spontaneous abortion	2/138	0.003507509373851188	0.026960562748177083	0	0	26.538770053475936	150.01966170795365	APOE;CD68
Malignant neoplasm of mouth	3/492	0.0035207230138684497	0.026960562748177083	0	0	11.961963190184049	67.5741935851066	JUN;CCL5;CD68
Thyroid Diseases	2/140	0.0036076458861899353	0.026960562748177083	0	0	26.151515151515152	147.09442278621572	JUN;CCL5
Mycosis Fungoides	2/142	0.003709115929430254	0.026960562748177083	0	0	25.775324675324676	144.26350564985353	PTPRC;CCL5
Liver carcinoma	7/3593	0.0037345521679270897	0.026960562748177083	0	0	5.335889570552148	29.828302326722444	JUN;KRT18;PTPRC;PRKDC;CCL5;APOE;CD68
Herpes Simplex Infections	3/503	0.003747091319540674	0.026960562748177083	0	0	11.6922	65.3216951926604	PTPRC;APOE;CD68
Corneal dystrophy, Fuchs' endothelial, 1	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	JUN
Sea-Blue Histiocyte Syndrome	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	APOE
Mixed dementia	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	APOE
Sleep-wake cycle disturbance	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	APOE
Mydriasis	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	APOE
Speech Sound Disorders	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	APOE
Chagas' disease without mention of organ involvement	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	CCL5
Chronic Alcoholic Hepatitis	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	CCL5
Subcortical Vascular Dementia	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	APOE
Tension Headache	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	APOE
colon cancer liver metastasis	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	CCL5
Idiopathic normal pressure hydrocephalus (INPH)	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	APOE
Pneumonia in children	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	CCL5
Intracranial Atherosclerosis	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	APOE
Dementia in Parkinson's disease	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	APOE
Iodine deficiency syndrome	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	APOE
Primary Cutaneous B-Cell Non-Hodgkin Lymphoma	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	APOE
LIPOPROTEIN GLOMERULOPATHY	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	APOE
Localized amyloidosis	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	APOE
Arcus juvenilis	1/6	0.0038940964853966904	0.026960562748177083	0	0	333.03333333333336	1847.7667100463034	APOE
Tumor Angiogenesis	3/511	0.003917250104646233	0.02699171857820524	0	0	11.503346456692913	63.75574910125843	JUN;CCL5;CD68
Monosomy	2/147	0.0039686049811049	0.027215978235349717	0	0	24.880250783699058	137.57138169677896	CD68;RUNX1
Lung Diseases, Interstitial	2/151	0.004182150883248605	0.02796560626581085	0	0	24.20744356314826	132.58246417725604	MUC2;CCL5
Pulmonary Hypertension	2/151	0.004182150883248605	0.02796560626581085	0	0	24.20744356314826	132.58246417725604	JUN;APOE
Decreased platelet count	2/152	0.004236361194979326	0.02796560626581085	0	0	24.044848484848483	131.38226847655596	APOE;RUNX1
Hyperlipoproteinemia Type IIa	2/153	0.0042909002761374404	0.02796560626581085	0	0	23.884406983744732	130.2000816864676	CCL5;APOE
Aplastic Anemia	2/155	0.004400963213297746	0.02796560626581085	0	0	23.569815805109922	127.88821427328261	CCL5;RUNX1
Osteosarcoma	4/1103	0.004404281319220423	0.02796560626581085	0	0	7.638459205338187	41.44000224052896	JUN;ESPL1;PRKDC;CCL5
Multiple Sclerosis	4/1106	0.004447513549949867	0.02796560626581085	0	0	7.616454930429522	41.24622689387192	PTPRC;CCL5;APOE;CD68
Recurrent opportunistic infections	1/7	0.0045417536091676225	0.02796560626581085	0	0	277.5138888888889	1497.032601111507	PTPRC
Memory performance	1/7	0.0045417536091676225	0.02796560626581085	0	0	277.5138888888889	1497.032601111507	APOE
Fat redistribution	1/7	0.0045417536091676225	0.02796560626581085	0	0	277.5138888888889	1497.032601111507	APOE
secondary myelodysplastic syndromes	1/7	0.0045417536091676225	0.02796560626581085	0	0	277.5138888888889	1497.032601111507	RUNX1
EPILEPSY, CHILDHOOD ABSENCE, 1	1/7	0.0045417536091676225	0.02796560626581085	0	0	277.5138888888889	1497.032601111507	CACNA1H
Sertoli-Leydig Cell Tumor	1/7	0.0045417536091676225	0.02796560626581085	0	0	277.5138888888889	1497.032601111507	KRT18
Myxoinflammatory fibroblastic sarcoma	1/7	0.0045417536091676225	0.02796560626581085	0	0	277.5138888888889	1497.032601111507	CD68
NADH cytochrome B5 reductase deficiency	1/7	0.0045417536091676225	0.02796560626581085	0	0	277.5138888888889	1497.032601111507	APOE
Cerebral Atherosclerosis	1/7	0.0045417536091676225	0.02796560626581085	0	0	277.5138888888889	1497.032601111507	APOE
Chronic intestinal pseudo-obstruction	1/7	0.0045417536091676225	0.02796560626581085	0	0	277.5138888888889	1497.032601111507	RUNX1
Oxalosis	1/7	0.0045417536091676225	0.02796560626581085	0	0	277.5138888888889	1497.032601111507	CCL5
Peritoneal dissemination	1/7	0.0045417536091676225	0.02796560626581085	0	0	277.5138888888889	1497.032601111507	MUC2
Absent axillary hair	1/7	0.0045417536091676225	0.02796560626581085	0	0	277.5138888888889	1497.032601111507	APOE
Waardenburg Anophthalmia Syndrome	1/7	0.0045417536091676225	0.02796560626581085	0	0	277.5138888888889	1497.032601111507	CD68
Postoperative confusion	1/7	0.0045417536091676225	0.02796560626581085	0	0	277.5138888888889	1497.032601111507	APOE
Albinism with hemorrhagic diathesis and pigmented reticuloendothelial cells	1/7	0.0045417536091676225	0.02796560626581085	0	0	277.5138888888889	1497.032601111507	RUNX1
Arcus Senilis	1/7	0.0045417536091676225	0.02796560626581085	0	0	277.5138888888889	1497.032601111507	APOE
Chronic Lymphocytic Leukemia	4/1120	0.0046531336914585	0.028437245555170004	0	0	7.515332536837914	40.358946816355775	JUN;PTPRC;APOE;CD68
Fibrosis, Liver	3/545	0.004693409196975743	0.028437245555170004	0	0	10.762915129151292	57.706403274398866	KRT18;CCL5;APOE
Familial multiple trichoepitheliomata	2/161	0.0047390027408710745	0.028437245555170004	0	0	22.673527730131504	121.34710056115168	PTPRC;RUNX1
Polycystic Kidney, Autosomal Dominant	2/161	0.0047390027408710745	0.028437245555170004	0	0	22.673527730131504	121.34710056115168	JUN;APOE
Malignant neoplasm of urinary bladder	4/1144	0.005020680926528327	0.028437245555170004	0	0	7.34775828460039	38.90042631470149	JUN;MUC2;ESPL1;PRKDC
Classical Hodgkin's Lymphoma	2/166	0.005029652586137185	0.028437245555170004	0	0	21.97671840354767	116.30968042089769	JUN;PTPRC
Progressive Neoplastic Disease	2/167	0.0050887543880903325	0.028437245555170004	0	0	21.842424242424244	115.34377450782357	PTPRC;APOE
Diabetic Nephropathy	3/561	0.005088965498612223	0.028437245555170004	0	0	10.445698924731182	55.16040082473185	JUN;CCL5;APOE
Amyloidosis, familial visceral	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	PTPRC
Amyloidosis, Primary Cutaneous	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	APOE
Erdheim-Chester Disease	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	CD68
Aphasia, Progressive	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	APOE
Boutonneuse Fever	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	CCL5
Sensory denervation disorder	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	APOE
Macular Degeneration, Age-Related, 1	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	APOE
Squamous cell carcinoma of lip	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	CD68
Chromosome 21 monosomy	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	RUNX1
T-cell/histiocyte rich large B-cell lymphoma	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	PTPRC
Old myocardial infarction	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	APOE
HYPERALPHALIPOPROTEINEMIA 1	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	APOE
Common ventricle	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	APOE
Patau syndrome	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	RUNX1
Cystadenocarcinoma	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	MUC2
Wernicke-Korsakoff Syndrome	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	APOE
Intramucosal Adenocarcinoma	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	MUC2
Xanthelasma of periocular region	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	APOE
Xanthoma of periocular region	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	APOE
Alcohol Withdrawal Seizures	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	APOE
Prodrome	1/8	0.005189022379499861	0.028437245555170004	0	0	237.85714285714286	1251.416370420653	APOE
Progressive cGVHD	2/169	0.005207926794830719	0.028437245555170004	0	0	21.578660860097987	113.45139400310427	PTPRC;APOE
Steatohepatitis	3/569	0.005294160222864052	0.028772413710043132	0	0	10.293816254416962	53.951444435838255	KRT18;MUC2;APOE
Carcinoma of bladder	4/1162	0.005309077028736362	0.028772413710043132	0	0	7.226635962387258	37.855556544746584	JUN;KRT18;MUC2;PRKDC
Mental Depression	3/575	0.005451332193080072	0.029119143343909866	0	0	10.182692307692308	53.071125783498246	JUN;PTPRC;APOE
Malignant neoplasm of endometrium	3/577	0.005504349939114598	0.029119143343909866	0	0	10.14616724738676	52.7825596941034	PRKDC;CD68;RUNX1
Uterine Corpus Cancer	3/579	0.005557682189579897	0.029119143343909866	0	0	10.109895833333333	52.49638356129095	PRKDC;CD68;RUNX1
Carcinomatosis	2/176	0.00563516300123941	0.029119143343909866	0	0	20.703239289446184	107.21646995330775	MUC2;CCL5
Myasthenia Gravis	2/179	0.005823066766900985	0.029119143343909866	0	0	20.3492552645095	104.71580692420976	PTPRC;CCL5
Influenza	3/589	0.005829080869045914	0.029119143343909866	0	0	9.932252559726962	51.10040593359596	DDX5;JUN;CCL5
Asthma attack	1/9	0.00583590295074904	0.029119143343909866	0	0	208.11458333333334	1070.4844511001115	CCL5
Enteritis due to Norovirus	1/9	0.00583590295074904	0.029119143343909866	0	0	208.11458333333334	1070.4844511001115	CCL5
eyelids (symptom)	1/9	0.00583590295074904	0.029119143343909866	0	0	208.11458333333334	1070.4844511001115	APOE
Epilepsy, Absence, Atypical	1/9	0.00583590295074904	0.029119143343909866	0	0	208.11458333333334	1070.4844511001115	CACNA1H
Keratitis, Herpetic	1/9	0.00583590295074904	0.029119143343909866	0	0	208.11458333333334	1070.4844511001115	APOE
Glycogen storage disease type Ia	1/9	0.00583590295074904	0.029119143343909866	0	0	208.11458333333334	1070.4844511001115	APOE
Cerebral Thrombosis	1/9	0.00583590295074904	0.029119143343909866	0	0	208.11458333333334	1070.4844511001115	APOE
High weight	1/9	0.00583590295074904	0.029119143343909866	0	0	208.11458333333334	1070.4844511001115	MUC2
Histiocytic syndrome	1/9	0.00583590295074904	0.029119143343909866	0	0	208.11458333333334	1070.4844511001115	PTPRC
Collagen-vascular disease	1/9	0.00583590295074904	0.029119143343909866	0	0	208.11458333333334	1070.4844511001115	CCL5
THROMBOCYTOPENIA 2 (disorder)	1/9	0.00583590295074904	0.029119143343909866	0	0	208.11458333333334	1070.4844511001115	RUNX1
Other emphysema	1/9	0.00583590295074904	0.029119143343909866	0	0	208.11458333333334	1070.4844511001115	JUN
Acute Myeloid Leukemia with Myelodysplasia-Related Changes	1/9	0.00583590295074904	0.029119143343909866	0	0	208.11458333333334	1070.4844511001115	RUNX1
Juvenile Absence Epilepsy	1/9	0.00583590295074904	0.029119143343909866	0	0	208.11458333333334	1070.4844511001115	CACNA1H
Akinetic Petit Mal	1/9	0.00583590295074904	0.029119143343909866	0	0	208.11458333333334	1070.4844511001115	CACNA1H
LOW DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 2	1/9	0.00583590295074904	0.029119143343909866	0	0	208.11458333333334	1070.4844511001115	APOE
Argyrophilic grain disease	1/9	0.00583590295074904	0.029119143343909866	0	0	208.11458333333334	1070.4844511001115	APOE
Obesity	5/1961	0.005917720292294193	0.029425914992954286	0	0	5.7614391615541924	29.555053599151517	JUN;KRT18;CCL5;APOE;CD68
Hepatitis, Chronic	2/183	0.006078062951842133	0.02996813507021609	0	0	19.895529884480162	101.52826631258242	KRT18;CD68
Alzheimer's Disease	5/1982	0.006195313381385553	0.02996813507021609	0	0	5.693601416287304	28.94605426270774	JUN;PTPRC;CCL5;APOE;CD68
Bladder Neoplasm	4/1217	0.006260244206161401	0.02996813507021609	0	0	6.8788128606760095	34.89990526415023	JUN;MUC2;ESPL1;PRKDC
Acquired Immunodeficiency Syndrome	2/188	0.006403938881279388	0.02996813507021609	0	0	19.35581622678397	97.763170079228	CCL5;APOE
Rickettsia Infections	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	CCL5
COPPER TOXICOSIS, IDIOPATHIC	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	KRT18
Bile Duct Neoplasms	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	APOE
Mild dementia	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	APOE
Severe dementia	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	APOE
Friend leukemia	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	RUNX1
Sex hormone binding globulin measurement	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	CD68
Hallermann's Syndrome	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	APOE
clinical depression	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	APOE
Congenital hypoplasia	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	RUNX1
Perihilar Cholangiocarcinoma	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	JUN
cortex bone disorders	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	APOE
Polygenic hypercholesterolemia	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	APOE
Xanthoma tendinosum	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	APOE
Dementia due to Alzheimer's disease (disorder)	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	APOE
Dementia of frontal lobe type	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	APOE
Dysphoric mood	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	APOE
Liver Dysplastic Nodule	1/10	0.006482395492037067	0.02996813507021609	0	0	184.9814814814815	932.059746399125	MUC2
Platelet Count measurement	2/191	0.0066032495703320475	0.030429624612326348	0	0	19.045695045695044	95.61307241401744	APOE;RUNX1
Lymphohistiocytosis	1/11	0.00712850018242009	0.03125739322412688	0	0	166.475	822.994869532877	PTPRC
Malignant neoplasm of body of pancreas	1/11	0.00712850018242009	0.03125739322412688	0	0	166.475	822.994869532877	APOE
malignant neoplasm of head of pancreas	1/11	0.00712850018242009	0.03125739322412688	0	0	166.475	822.994869532877	APOE
Malignant neoplasm of other specified sites of pancreas	1/11	0.00712850018242009	0.03125739322412688	0	0	166.475	822.994869532877	APOE
Malignant neoplasm of tail of pancreas	1/11	0.00712850018242009	0.03125739322412688	0	0	166.475	822.994869532877	APOE
Eyelid Xanthoma	1/11	0.00712850018242009	0.03125739322412688	0	0	166.475	822.994869532877	APOE
Granular cell tumor	1/11	0.00712850018242009	0.03125739322412688	0	0	166.475	822.994869532877	CD68
High Grade Ovarian Serous Adenocarcinoma	1/11	0.00712850018242009	0.03125739322412688	0	0	166.475	822.994869532877	CD68
HODGKIN'S AND NON-HODGKIN'S LYMPHOMA	1/11	0.00712850018242009	0.03125739322412688	0	0	166.475	822.994869532877	KRT18
Hyperoxia	1/11	0.00712850018242009	0.03125739322412688	0	0	166.475	822.994869532877	JUN
Hypersensitive syndrome	1/11	0.00712850018242009	0.03125739322412688	0	0	166.475	822.994869532877	APOE
Pathological Dilatation	1/11	0.00712850018242009	0.03125739322412688	0	0	166.475	822.994869532877	PTPRC
Postherpetic neuralgia	1/11	0.00712850018242009	0.03125739322412688	0	0	166.475	822.994869532877	APOE
Primary Progressive Nonfluent Aphasia	1/11	0.00712850018242009	0.03125739322412688	0	0	166.475	822.994869532877	APOE
Leukemic Infiltration	1/11	0.00712850018242009	0.03125739322412688	0	0	166.475	822.994869532877	RUNX1
Apraxia of Phonation	1/11	0.00712850018242009	0.03125739322412688	0	0	166.475	822.994869532877	APOE
Eosinophil count procedure	2/201	0.007287976454494195	0.03148083761679517	0	0	18.079488350845136	88.97873254718786	PTPRC;RUNX1
Eosinophil count result	2/201	0.007287976454494195	0.03148083761679517	0	0	18.079488350845136	88.97873254718786	PTPRC;RUNX1
Arthritis, Psoriatic	2/201	0.007287976454494195	0.03148083761679517	0	0	18.079488350845136	88.97873254718786	CCL5;CD68
Cardiac Arrest	2/201	0.007287976454494195	0.03148083761679517	0	0	18.079488350845136	88.97873254718786	CCL5;APOE
Malignant neoplasm of gallbladder	2/203	0.007428658013240083	0.03148083761679517	0	0	17.89778380823157	87.74227528392211	MUC2;APOE
Brain Neoplasms	3/646	0.007529798515922234	0.03148083761679517	0	0	9.025194401244168	44.123155535968216	PRKDC;CCL5;APOE
Thymoma	2/205	0.0075705780816873085	0.03148083761679517	0	0	17.719659650694133	86.53370716439676	PTPRC;RUNX1
Visual seizure	2/207	0.007713733716267374	0.03148083761679517	0	0	17.545011086474503	85.35214425354029	CCL5;APOE
Polycythemia Vera	2/207	0.007713733716267374	0.03148083761679517	0	0	17.545011086474503	85.35214425354029	MUC2;RUNX1
Lymphoblastic leukemia in children	1/12	0.007774217207607984	0.03148083761679517	0	0	151.33333333333334	735.0172993440868	RUNX1
Astler-Coller B1 Rectal Carcinoma	1/12	0.007774217207607984	0.03148083761679517	0	0	151.33333333333334	735.0172993440868	PTPRC
Alport Syndrome, X-Linked	1/12	0.007774217207607984	0.03148083761679517	0	0	151.33333333333334	735.0172993440868	APOE
Arterial Diseases, Common Carotid	1/12	0.007774217207607984	0.03148083761679517	0	0	151.33333333333334	735.0172993440868	APOE
External Carotid Artery Diseases	1/12	0.007774217207607984	0.03148083761679517	0	0	151.33333333333334	735.0172993440868	APOE
Cirrhosis, Cryptogenic	1/12	0.007774217207607984	0.03148083761679517	0	0	151.33333333333334	735.0172993440868	KRT18
Round cell tumor	1/12	0.007774217207607984	0.03148083761679517	0	0	151.33333333333334	735.0172993440868	PTPRC
Senile dementia	1/12	0.007774217207607984	0.03148083761679517	0	0	151.33333333333334	735.0172993440868	APOE
Breast cancer stage II	1/12	0.007774217207607984	0.03148083761679517	0	0	151.33333333333334	735.0172993440868	CCL5
Childhood Absence Epilepsy	1/12	0.007774217207607984	0.03148083761679517	0	0	151.33333333333334	735.0172993440868	CACNA1H
Childhood Pre-B Acute Lymphoblastic Leukemia	1/12	0.007774217207607984	0.03148083761679517	0	0	151.33333333333334	735.0172993440868	RUNX1
Pancreatic Intraductal Papillary Mucinous Neoplasm, Gastric-Type	1/12	0.007774217207607984	0.03148083761679517	0	0	151.33333333333334	735.0172993440868	MUC2
Impaired platelet aggregation	1/12	0.007774217207607984	0.03148083761679517	0	0	151.33333333333334	735.0172993440868	RUNX1
Decreased circulating high-density lipoprotein levels	1/12	0.007774217207607984	0.03148083761679517	0	0	151.33333333333334	735.0172993440868	APOE
Internal Carotid Artery Diseases	1/12	0.007774217207607984	0.03148083761679517	0	0	151.33333333333334	735.0172993440868	APOE
Intestinal metaplasia of gastric mucosa	1/12	0.007774217207607984	0.03148083761679517	0	0	151.33333333333334	735.0172993440868	MUC2
Progressive multiple sclerosis	1/12	0.007774217207607984	0.03148083761679517	0	0	151.33333333333334	735.0172993440868	APOE
Adenoid Cystic Carcinoma	2/208	0.007785773953634868	0.03148083761679517	0	0	17.458958517210945	84.7712234385212	ESPL1;PRKDC
Myxoid cyst	2/209	0.007858121981762563	0.03148083761679517	0	0	17.373737373737374	84.19673870402127	APOE;CD68
Trisomy	2/209	0.007858121981762563	0.03148083761679517	0	0	17.373737373737374	84.19673870402127	PTPRC;RUNX1
Sarcoma	3/658	0.007921877528201763	0.03148083761679517	0	0	8.854351145038168	42.838475693000625	JUN;ESPL1;PRKDC
Glomerulonephritis	2/210	0.007930777435166955	0.03148083761679517	0	0	17.289335664335663	83.62858941238636	JUN;CCL5
Neurofibromatosis 1	2/210	0.007930777435166955	0.03148083761679517	0	0	17.289335664335663	83.62858941238636	CCL5;RUNX1
Lymphoid leukemia	2/213	0.008150584679232378	0.03148083761679517	0	0	17.040930633347696	81.96117810662318	PTPRC;RUNX1
Pancreatic Neoplasm	3/665	0.008156158755949631	0.03148083761679517	0	0	8.757552870090635	42.11491377942649	JUN;MUC2;APOE
Aortic Valve Insufficiency	2/214	0.008224466170862645	0.03148083761679517	0	0	16.959691252144083	81.4174042270882	JUN;CCL5
Chronic Obstructive Airway Disease	3/669	0.008291885556179886	0.03148083761679517	0	0	8.703153153153153	41.70966902686163	MUC2;CCL5;CD68
Restenosis	2/215	0.008298653259884334	0.03148083761679517	0	0	16.879214682031584	80.87949217571365	JUN;APOE
Liver neoplasms	4/1321	0.008363917696788093	0.03148083761679517	0	0	6.300514637644478	30.140580465265124	JUN;KRT18;CCL5;APOE
Recurrent chest infections	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	PRKDC
Macular retinal edema	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	APOE
Angina Pectoris, Variant	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	APOE
Restrictive behavior	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	APOE
B Lymphoblastic Lymphoma	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	PTPRC
Mediastinal lymphadenopathy	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	APOE
Cystadenoma, Mucinous	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	MUC2
DISORGANIZATION, MOUSE, HOMOLOG OF	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	RUNX1
Hallucinations, Visual	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	APOE
Mycetoma	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	CCL5
Childhood B Acute Lymphoblastic Leukemia	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	RUNX1
obsolete Combined hyperlipidemia	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	APOE
Opioid abuse	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	CD68
Acute asthma	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	CCL5
Age-related cognitive decline	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	APOE
Lecithin Acyltransferase Deficiency	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	APOE
Proximal spinal muscular atrophy	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	APOE
Low density lipoprotein increased	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	APOE
Rectal Prolapse	1/13	0.008419546757221652	0.03148083761679517	0	0	138.71527777777777	662.6705253310397	MUC2
Severe Combined Immunodeficiency	2/217	0.008447942767149467	0.03150560098985897	0	0	16.720507399577166	79.8208987439826	PTPRC;PRKDC
Neoplasm, Residual	2/220	0.008674159894430192	0.03199101371551829	0	0	16.48790658882402	78.27479985720714	PTPRC;RUNX1
Nonorganic psychosis	2/220	0.008674159894430192	0.03199101371551829	0	0	16.48790658882402	78.27479985720714	PTPRC;APOE
Blood basophil count (lab test)	2/224	0.008980028815693422	0.03199101371551829	0	0	16.187551187551186	76.28791727423419	PTPRC;RUNX1
Exanthema	2/225	0.009057251856518046	0.03199101371551829	0	0	16.114145943742358	75.80399666624278	CD68;RUNX1
Pulmonary Emphysema	2/225	0.009057251856518046	0.03199101371551829	0	0	16.114145943742358	75.80399666624278	JUN;CCL5
Lymphoid interstitial pneumonia	1/14	0.009064489027893918	0.03199101371551829	0	0	128.03846153846155	602.2149225510485	CCL5
ROSE Cluster 5	1/14	0.009064489027893918	0.03199101371551829	0	0	128.03846153846155	602.2149225510485	CCL5
Familial hypobetalipoproteinemia	1/14	0.009064489027893918	0.03199101371551829	0	0	128.03846153846155	602.2149225510485	APOE
Semantic Dementia	1/14	0.009064489027893918	0.03199101371551829	0	0	128.03846153846155	602.2149225510485	APOE
Miller Dieker syndrome	1/14	0.009064489027893918	0.03199101371551829	0	0	128.03846153846155	602.2149225510485	ESPL1
Fulminant Hepatic Failure with Cerebral Edema	1/14	0.009064489027893918	0.03199101371551829	0	0	128.03846153846155	602.2149225510485	PRKDC
Mucopolysaccharidosis I	1/14	0.009064489027893918	0.03199101371551829	0	0	128.03846153846155	602.2149225510485	PTPRC
Genital ulcers	1/14	0.009064489027893918	0.03199101371551829	0	0	128.03846153846155	602.2149225510485	APOE
Cardiopulmonary Arrest	1/14	0.009064489027893918	0.03199101371551829	0	0	128.03846153846155	602.2149225510485	CCL5
Hepatic Stupor	1/14	0.009064489027893918	0.03199101371551829	0	0	128.03846153846155	602.2149225510485	PRKDC
